Time,Node,CarCount,BikeCount,BusCount,TruckCount,TrafficSituation
4:30:00 AM,23,51,14,0,5,low
4:45:00 AM,23,63,25,2,8,low
5:00:00 AM,23,72,7,1,4,low
5:15:00 AM,23,86,18,6,1,low
5:30:00 AM,23,105,4,4,20,normal
5:45:00 AM,23,117,10,10,18,normal
6:00:00 AM,23,120,36,32,0,heavy
6:15:00 AM,23,135,20,31,0,heavy
6:30:00 AM,23,112,40,42,3,heavy
6:45:00 AM,23,135,13,20,3,heavy
7:00:00 AM,23,105,35,24,2,normal
7:15:00 AM,23,150,25,36,0,heavy
7:30:00 AM,23,108,27,23,2,normal
7:45:00 AM,23,108,40,45,1,heavy
8:00:00 AM,23,118,19,21,1,normal
8:15:00 AM,23,131,18,41,1,heavy
8:30:00 AM,23,148,31,20,4,heavy
8:45:00 AM,23,120,26,22,1,heavy
9:00:00 AM,23,147,12,32,0,heavy
9:15:00 AM,23,73,9,35,12,high
9:30:00 AM,23,93,21,22,29,high
9:45:00 AM,23,66,2,10,28,normal
10:00:00 AM,23,18,6,6,6,low
10:15:00 AM,23,78,1,16,30,high
10:30:00 AM,23,69,15,24,20,normal
10:45:00 AM,23,82,2,40,17,high
11:00:00 AM,23,57,9,5,23,normal
11:15:00 AM,23,25,5,14,26,normal
11:30:00 AM,23,40,9,15,28,normal
11:45:00 AM,23,52,6,13,21,normal
12:00:00 PM,23,45,8,13,29,normal
12:15:00 PM,23,67,10,7,25,normal
12:30:00 PM,23,20,8,14,30,normal
12:45:00 PM,23,44,8,4,29,normal
1:00:00 PM,23,63,5,8,29,normal
1:15:00 PM,23,119,15,20,13,normal
1:30:00 PM,23,103,10,23,7,normal
1:45:00 PM,23,42,14,15,14,normal
2:00:00 PM,23,67,20,24,12,normal
2:15:00 PM,23,56,18,29,17,high
2:30:00 PM,23,65,16,32,15,high
2:45:00 PM,23,107,11,26,19,high
3:00:00 PM,23,11,18,22,10,normal
3:15:00 PM,23,28,15,27,12,normal
3:30:00 PM,23,45,17,7,6,low
3:45:00 PM,23,66,12,27,6,normal
4:00:00 PM,23,104,40,22,9,heavy
4:15:00 PM,23,113,21,26,5,high
4:30:00 PM,23,120,29,37,6,heavy
4:45:00 PM,23,129,10,39,6,heavy
5:00:00 PM,23,119,29,40,10,heavy
5:15:00 PM,23,119,25,32,9,heavy
5:30:00 PM,23,123,10,30,7,heavy
5:45:00 PM,23,111,33,28,5,heavy
6:00:00 PM,23,110,12,47,8,heavy
6:15:00 PM,23,139,15,43,9,heavy
6:30:00 PM,23,132,29,25,7,heavy
6:45:00 PM,23,51,8,18,18,normal
7:00:00 PM,23,76,5,14,20,normal
7:15:00 PM,23,53,15,13,23,normal
7:30:00 PM,23,50,25,19,9,normal
7:45:00 PM,23,86,24,20,34,high
8:00:00 PM,23,67,23,14,13,normal
8:15:00 PM,23,54,9,15,7,low
8:30:00 PM,23,59,12,16,35,high
8:45:00 PM,23,109,25,15,5,normal
9:00:00 PM,23,73,18,10,35,high
9:15:00 PM,23,65,24,14,19,normal
9:30:00 PM,23,94,10,11,22,high
9:45:00 PM,23,106,9,12,31,high
10:00:00 PM,23,18,3,0,11,low
10:15:00 PM,23,17,1,1,36,normal
10:30:00 PM,23,12,0,0,22,normal
10:45:00 PM,23,11,1,0,19,normal
11:00:00 PM,23,16,1,0,32,normal
11:15:00 PM,23,12,3,1,13,normal
11:30:00 PM,23,14,4,1,27,normal
11:45:00 PM,23,11,3,1,37,normal
12:00:00 AM,24,17,2,0,18,normal
12:15:00 AM,24,18,4,1,39,normal
12:30:00 AM,24,20,4,0,32,normal
12:45:00 AM,24,15,0,0,28,normal
1:00:00 AM,24,11,4,0,12,low
1:15:00 AM,24,19,5,1,35,normal
1:30:00 AM,24,15,0,1,26,normal
1:45:00 AM,24,11,4,0,31,normal
2:00:00 AM,24,19,2,1,33,normal
2:15:00 AM,24,12,4,1,29,normal
2:30:00 AM,24,15,5,1,16,normal
2:45:00 AM,24,14,4,1,21,normal
3:00:00 AM,24,19,4,1,17,normal
3:15:00 AM,24,10,2,1,12,low
3:30:00 AM,24,10,0,0,11,low
3:45:00 AM,24,20,4,1,33,normal
4:00:00 AM,24,10,1,0,12,low
4:15:00 AM,24,73,12,5,5,low
4:30:00 AM,24,95,15,4,19,normal
4:45:00 AM,24,81,19,3,13,normal
5:00:00 AM,24,119,25,10,9,normal
5:15:00 AM,24,80,10,4,15,normal
5:30:00 AM,24,102,24,3,16,normal
5:45:00 AM,24,68,17,6,10,low
6:00:00 AM,24,109,40,38,0,heavy
6:15:00 AM,24,124,25,31,1,heavy
6:30:00 AM,24,126,22,21,1,heavy
6:45:00 AM,24,120,31,29,5,heavy
7:00:00 AM,24,101,20,47,5,heavy
7:15:00 AM,24,139,40,48,2,heavy
7:30:00 AM,24,116,23,23,4,normal
7:45:00 AM,24,101,14,24,0,normal
8:00:00 AM,24,137,40,21,5,heavy
8:15:00 AM,24,131,26,36,0,heavy
8:30:00 AM,24,114,27,45,4,heavy
8:45:00 AM,24,102,14,46,1,high
9:00:00 AM,24,116,24,32,5,heavy
9:15:00 AM,24,29,10,21,12,normal
9:30:00 AM,24,41,12,15,10,low
9:45:00 AM,24,41,9,7,27,normal
10:00:00 AM,24,90,25,26,10,high
10:15:00 AM,24,64,25,17,20,normal
10:30:00 AM,24,64,10,17,23,high
10:45:00 AM,24,69,17,5,28,high
11:00:00 AM,24,59,9,9,21,normal
11:15:00 AM,24,44,10,12,29,normal
11:30:00 AM,24,43,5,6,26,normal
11:45:00 AM,24,65,7,10,21,normal
12:00:00 PM,24,29,5,12,21,normal
12:15:00 PM,24,24,9,8,20,normal
12:30:00 PM,24,44,6,4,26,normal
12:45:00 PM,24,35,10,12,24,normal
1:00:00 PM,24,43,10,15,21,normal
1:15:00 PM,24,45,17,24,11,normal
1:30:00 PM,24,108,21,37,14,heavy
1:45:00 PM,24,53,19,33,9,high
2:00:00 PM,24,75,23,31,13,high
2:15:00 PM,24,70,18,5,19,normal
2:30:00 PM,24,52,25,15,19,normal
2:45:00 PM,24,9,18,24,9,normal
3:00:00 PM,24,47,21,9,18,normal
3:15:00 PM,24,116,20,17,19,heavy
3:30:00 PM,24,65,14,6,9,low
3:45:00 PM,24,93,12,13,13,normal
4:00:00 PM,24,100,21,45,9,heavy
4:15:00 PM,24,121,24,31,6,heavy
4:30:00 PM,24,110,15,50,5,heavy
4:45:00 PM,24,103,17,28,5,high
5:00:00 PM,24,136,38,20,5,heavy
5:15:00 PM,24,119,22,32,9,heavy
5:30:00 PM,24,132,17,36,5,heavy
5:45:00 PM,24,147,10,41,5,heavy
6:00:00 PM,24,111,12,44,6,heavy
6:15:00 PM,24,102,27,32,5,high
6:30:00 PM,24,137,25,29,7,heavy
6:45:00 PM,24,71,17,15,31,high
7:00:00 PM,24,64,25,11,15,normal
7:15:00 PM,24,70,16,15,29,high
7:30:00 PM,24,91,9,11,32,high
7:45:00 PM,24,95,6,11,35,high
8:00:00 PM,24,76,16,10,31,high
8:15:00 PM,24,87,17,18,7,normal
8:30:00 PM,24,63,22,12,29,high
8:45:00 PM,24,56,17,20,8,normal
9:00:00 PM,24,102,18,19,29,heavy
9:15:00 PM,24,60,23,10,13,normal
9:30:00 PM,24,88,6,18,25,high
9:45:00 PM,24,104,15,10,32,high
10:00:00 PM,24,16,1,1,26,normal
10:15:00 PM,24,12,1,0,12,low
10:30:00 PM,24,16,1,0,29,normal
10:45:00 PM,24,13,5,0,31,normal
11:00:00 PM,24,20,1,1,27,normal
11:15:00 PM,24,18,0,0,29,normal
11:30:00 PM,24,16,3,1,26,normal
11:45:00 PM,24,18,0,0,21,normal
12:00:00 AM,25,11,5,0,24,normal
12:15:00 AM,25,13,1,0,10,low
12:30:00 AM,25,10,1,0,26,normal
12:45:00 AM,25,19,5,1,22,normal
1:00:00 AM,25,20,0,0,10,low
1:15:00 AM,25,16,4,1,39,normal
1:30:00 AM,25,19,1,1,11,low
1:45:00 AM,25,20,4,0,38,normal
2:00:00 AM,25,15,1,1,15,normal
2:15:00 AM,25,10,0,0,33,normal
2:30:00 AM,25,20,5,0,24,normal
2:45:00 AM,25,12,2,1,35,normal
3:00:00 AM,25,10,4,1,37,normal
3:15:00 AM,25,15,4,0,38,normal
3:30:00 AM,25,19,0,1,39,normal
3:45:00 AM,25,16,4,0,35,normal
4:00:00 AM,25,20,3,1,35,normal
4:15:00 AM,25,118,1,0,4,normal
4:30:00 AM,25,89,20,4,17,normal
4:45:00 AM,25,120,18,6,13,normal
5:00:00 AM,25,85,7,3,18,normal
5:15:00 AM,25,99,8,2,14,normal
5:30:00 AM,25,59,25,2,7,low
5:45:00 AM,25,58,25,2,5,low
6:00:00 AM,25,113,40,36,4,heavy
6:15:00 AM,25,113,16,50,2,heavy
6:30:00 AM,25,121,27,50,4,heavy
6:45:00 AM,25,150,17,28,0,heavy
7:00:00 AM,25,136,29,23,0,heavy
7:15:00 AM,25,142,32,27,2,heavy
7:30:00 AM,25,106,32,42,2,heavy
7:45:00 AM,25,103,21,20,0,normal
8:00:00 AM,25,131,19,26,1,heavy
8:15:00 AM,25,133,23,21,3,heavy
8:30:00 AM,25,123,17,50,1,heavy
8:45:00 AM,25,124,21,35,2,heavy
9:00:00 AM,25,136,26,20,4,heavy
9:15:00 AM,25,92,10,39,19,high
9:30:00 AM,25,82,7,13,19,normal
9:45:00 AM,25,42,2,28,27,normal
10:00:00 AM,25,24,17,17,9,normal
10:15:00 AM,25,42,19,17,12,normal
10:30:00 AM,25,100,12,5,23,high
10:45:00 AM,25,11,25,30,22,normal
11:00:00 AM,25,27,7,10,22,normal
11:15:00 AM,25,38,7,11,20,normal
11:30:00 AM,25,49,10,6,27,normal
11:45:00 AM,25,66,9,7,28,normal
12:00:00 PM,25,70,8,3,22,normal
12:15:00 PM,25,58,7,6,27,normal
12:30:00 PM,25,53,9,13,29,normal
12:45:00 PM,25,22,5,6,26,normal
1:00:00 PM,25,40,10,11,28,normal
1:15:00 PM,25,58,13,10,12,low
1:30:00 PM,25,60,25,24,17,normal
1:45:00 PM,25,25,11,24,17,normal
2:00:00 PM,25,22,28,11,18,normal
2:15:00 PM,25,6,11,37,15,normal
2:30:00 PM,25,92,18,34,18,high
2:45:00 PM,25,97,17,38,20,heavy
3:00:00 PM,25,92,18,31,6,high
3:15:00 PM,25,74,12,17,16,normal
3:30:00 PM,25,67,22,7,5,low
3:45:00 PM,25,84,20,25,15,normal
4:00:00 PM,25,144,15,42,8,heavy
4:15:00 PM,25,120,11,47,7,heavy
4:30:00 PM,25,108,10,36,6,high
4:45:00 PM,25,141,13,50,6,heavy
5:00:00 PM,25,121,37,29,8,heavy
5:15:00 PM,25,142,40,22,6,heavy
5:30:00 PM,25,137,23,28,7,heavy
5:45:00 PM,25,117,10,27,8,high
6:00:00 PM,25,100,16,37,7,high
6:15:00 PM,25,148,11,42,8,heavy
6:30:00 PM,25,148,27,39,6,heavy
6:45:00 PM,25,65,18,20,21,high
7:00:00 PM,25,75,9,14,6,low
7:15:00 PM,25,85,15,20,29,high
7:30:00 PM,25,57,21,20,18,normal
7:45:00 PM,25,50,7,13,30,normal
8:00:00 PM,25,87,21,14,34,high
8:15:00 PM,25,64,24,11,6,low
8:30:00 PM,25,76,6,18,14,normal
8:45:00 PM,25,69,11,12,8,low
9:00:00 PM,25,76,9,17,14,normal
9:15:00 PM,25,94,8,15,5,normal
9:30:00 PM,25,104,10,16,33,high
9:45:00 PM,25,98,13,13,33,high
10:00:00 PM,25,13,5,0,18,normal
10:15:00 PM,25,17,1,0,11,low
10:30:00 PM,25,18,2,1,34,normal
10:45:00 PM,25,11,1,0,35,normal
11:00:00 PM,25,17,4,0,11,low
11:15:00 PM,25,17,1,1,23,normal
11:30:00 PM,25,17,2,0,23,normal
11:45:00 PM,25,16,4,1,30,normal
12:00:00 AM,26,15,5,1,23,normal
12:15:00 AM,26,18,0,0,31,normal
12:30:00 AM,26,10,1,0,17,normal
12:45:00 AM,26,13,2,0,32,normal
1:00:00 AM,26,16,1,0,38,normal
1:15:00 AM,26,11,4,0,32,normal
1:30:00 AM,26,12,2,0,26,normal
1:45:00 AM,26,14,2,1,14,normal
2:00:00 AM,26,18,2,0,37,normal
2:15:00 AM,26,17,1,1,22,normal
2:30:00 AM,26,12,3,0,29,normal
2:45:00 AM,26,20,5,0,30,normal
3:00:00 AM,26,17,5,1,19,normal
3:15:00 AM,26,12,0,1,33,normal
3:30:00 AM,26,19,1,0,20,normal
3:45:00 AM,26,11,4,1,38,normal
4:00:00 AM,26,14,5,0,39,normal
4:15:00 AM,26,102,20,4,12,normal
4:30:00 AM,26,92,4,6,18,normal
4:45:00 AM,26,54,14,10,16,normal
5:00:00 AM,26,55,15,1,10,low
5:15:00 AM,26,64,27,5,5,low
5:30:00 AM,26,52,13,5,15,normal
5:45:00 AM,26,73,11,4,3,low
6:00:00 AM,26,106,27,45,5,heavy
6:15:00 AM,26,145,21,40,5,heavy
6:30:00 AM,26,133,19,28,5,heavy
6:45:00 AM,26,117,31,49,0,heavy
7:00:00 AM,26,146,17,34,0,heavy
7:15:00 AM,26,101,35,42,3,heavy
7:30:00 AM,26,103,28,32,1,high
7:45:00 AM,26,150,10,26,0,heavy
8:00:00 AM,26,135,23,48,0,heavy
8:15:00 AM,26,104,10,48,2,high
8:30:00 AM,26,144,39,50,1,heavy
8:45:00 AM,26,132,10,49,0,heavy
9:00:00 AM,26,142,19,31,1,heavy
9:15:00 AM,26,45,4,30,29,normal
9:30:00 AM,26,27,24,10,5,low
9:45:00 AM,26,85,3,14,16,normal
10:00:00 AM,26,84,11,27,26,high
10:15:00 AM,26,90,4,10,20,normal
10:30:00 AM,26,13,19,39,12,normal
10:45:00 AM,26,11,1,37,9,normal
11:00:00 AM,26,57,10,4,27,normal
11:15:00 AM,26,52,10,9,23,normal
11:30:00 AM,26,38,7,13,21,normal
11:45:00 AM,26,35,7,15,24,normal
12:00:00 PM,26,60,10,12,21,normal
12:15:00 PM,26,70,10,3,30,high
12:30:00 PM,26,34,8,6,30,normal
12:45:00 PM,26,44,6,4,27,normal
1:00:00 PM,26,21,5,4,25,normal
1:15:00 PM,26,106,10,11,11,normal
1:30:00 PM,26,82,30,32,10,high
1:45:00 PM,26,57,12,9,17,normal
2:00:00 PM,26,60,18,21,10,normal
2:15:00 PM,26,79,17,34,8,high
2:30:00 PM,26,78,29,22,13,normal
2:45:00 PM,26,69,14,32,18,high
3:00:00 PM,26,84,25,5,9,normal
3:15:00 PM,26,62,11,28,5,normal
3:30:00 PM,26,33,17,22,18,normal
3:45:00 PM,26,14,21,23,6,normal
4:00:00 PM,26,127,27,40,5,heavy
4:15:00 PM,26,136,10,27,7,heavy
4:30:00 PM,26,148,14,37,9,heavy
4:45:00 PM,26,122,16,28,6,heavy
5:00:00 PM,26,132,12,45,9,heavy
5:15:00 PM,26,136,29,29,10,heavy
5:30:00 PM,26,103,33,48,10,heavy
5:45:00 PM,26,132,37,23,10,heavy
6:00:00 PM,26,136,39,39,6,heavy
6:15:00 PM,26,120,24,36,5,heavy
6:30:00 PM,26,126,34,38,9,heavy
6:45:00 PM,26,80,22,14,18,normal
7:00:00 PM,26,99,9,15,29,high
7:15:00 PM,26,81,21,19,7,normal
7:30:00 PM,26,87,9,16,26,high
7:45:00 PM,26,80,17,13,30,high
8:00:00 PM,26,91,18,18,9,normal
8:15:00 PM,26,90,19,15,13,normal
8:30:00 PM,26,107,19,10,23,high
8:45:00 PM,26,98,11,14,27,high
9:00:00 PM,26,98,18,20,22,high
9:15:00 PM,26,102,5,12,17,normal
9:30:00 PM,26,62,13,16,28,high
9:45:00 PM,26,101,15,12,35,high
10:00:00 PM,26,17,5,1,16,normal
10:15:00 PM,26,10,4,1,37,normal
10:30:00 PM,26,16,4,0,35,normal
10:45:00 PM,26,17,2,0,17,normal
11:00:00 PM,26,17,0,0,27,normal
11:15:00 PM,26,17,4,1,25,normal
11:30:00 PM,26,15,2,0,15,normal
11:45:00 PM,26,20,0,1,12,low
12:00:00 AM,27,16,3,0,28,normal
12:15:00 AM,27,13,2,1,28,normal
12:30:00 AM,27,15,5,0,26,normal
12:45:00 AM,27,15,2,1,16,normal
1:00:00 AM,27,12,3,0,26,normal
1:15:00 AM,27,15,5,0,27,normal
1:30:00 AM,27,20,2,0,17,normal
1:45:00 AM,27,12,2,0,16,normal
2:00:00 AM,27,19,1,0,38,normal
2:15:00 AM,27,16,1,1,32,normal
2:30:00 AM,27,12,0,0,11,low
2:45:00 AM,27,16,5,1,29,normal
3:00:00 AM,27,19,5,1,18,normal
3:15:00 AM,27,11,0,0,15,normal
3:30:00 AM,27,15,4,1,17,normal
3:45:00 AM,27,20,1,0,23,normal
4:00:00 AM,27,10,4,0,36,normal
4:15:00 AM,27,39,14,0,15,normal
4:30:00 AM,27,33,7,3,10,low
4:45:00 AM,27,77,8,7,15,normal
5:00:00 AM,27,80,18,6,11,normal
5:15:00 AM,27,53,11,7,15,normal
5:30:00 AM,27,73,17,6,13,normal
5:45:00 AM,27,77,20,4,13,normal
6:00:00 AM,27,76,14,1,12,low
6:15:00 AM,27,58,14,0,15,normal
6:30:00 AM,27,57,18,7,13,normal
6:45:00 AM,27,80,16,0,10,low
7:00:00 AM,27,38,7,1,13,normal
7:15:00 AM,27,53,20,6,12,low
7:30:00 AM,27,30,9,7,10,low
7:45:00 AM,27,50,19,4,10,low
8:00:00 AM,27,31,14,3,14,normal
8:15:00 AM,27,28,18,5,10,low
8:30:00 AM,27,31,15,4,12,low
8:45:00 AM,27,52,19,0,10,low
9:00:00 AM,27,42,9,2,13,normal
9:15:00 AM,27,151,55,27,2,heavy
9:30:00 AM,27,180,69,29,1,heavy
9:45:00 AM,27,149,41,23,3,heavy
10:00:00 AM,27,167,60,27,3,heavy
10:15:00 AM,27,134,45,22,3,heavy
10:30:00 AM,27,180,62,26,4,heavy
10:45:00 AM,27,156,54,25,3,heavy
11:00:00 AM,27,171,60,18,1,heavy
11:15:00 AM,27,174,53,10,3,heavy
11:30:00 AM,27,154,61,16,3,heavy
11:45:00 AM,27,161,53,11,1,heavy
12:00:00 PM,27,148,48,13,2,heavy
12:15:00 PM,27,136,60,27,2,heavy
12:30:00 PM,27,143,68,16,0,heavy
12:45:00 PM,27,152,51,22,2,heavy
1:00:00 PM,27,132,58,15,4,heavy
1:15:00 PM,27,155,58,15,4,heavy
1:30:00 PM,27,144,62,12,3,heavy
1:45:00 PM,27,161,51,20,1,heavy
2:00:00 PM,27,137,46,13,2,heavy
2:15:00 PM,27,149,61,16,1,heavy
2:30:00 PM,27,158,46,20,1,heavy
2:45:00 PM,27,134,65,22,0,heavy
3:00:00 PM,27,134,65,10,2,heavy
3:15:00 PM,27,73,24,4,0,low
3:30:00 PM,27,64,23,21,1,normal
3:45:00 PM,27,51,27,25,2,normal
4:00:00 PM,27,80,22,17,0,normal
4:15:00 PM,27,61,26,8,0,low
4:30:00 PM,27,75,24,8,0,low
4:45:00 PM,27,82,20,15,2,normal
5:00:00 PM,27,53,28,21,1,normal
5:15:00 PM,27,68,29,14,0,low
5:30:00 PM,27,63,28,22,0,normal
5:45:00 PM,27,76,30,20,1,normal
6:00:00 PM,27,66,23,10,0,low
6:15:00 PM,27,50,23,1,0,low
6:30:00 PM,27,60,29,22,2,normal
6:45:00 PM,27,75,26,11,0,normal
7:00:00 PM,27,81,22,18,2,normal
7:15:00 PM,27,33,6,0,4,low
7:30:00 PM,27,21,5,6,15,normal
7:45:00 PM,27,22,7,1,2,low
8:00:00 PM,27,31,6,0,15,normal
8:15:00 PM,27,41,8,3,2,low
8:30:00 PM,27,24,6,5,11,low
8:45:00 PM,27,45,6,6,10,low
9:00:00 PM,27,24,11,6,2,low
9:15:00 PM,27,47,6,2,12,low
9:30:00 PM,27,46,1,1,4,low
9:45:00 PM,27,26,3,2,3,low
10:00:00 PM,27,20,4,0,39,normal
10:15:00 PM,27,20,1,1,27,normal
10:30:00 PM,27,19,0,1,17,normal
10:45:00 PM,27,11,3,1,19,normal
11:00:00 PM,27,17,5,1,31,normal
11:15:00 PM,27,19,4,0,12,low
11:30:00 PM,27,11,1,0,38,normal
11:45:00 PM,27,12,0,0,17,normal
12:00:00 AM,28,18,0,0,27,normal
12:15:00 AM,28,19,4,0,14,normal
12:30:00 AM,28,13,2,0,28,normal
12:45:00 AM,28,18,4,1,23,normal
1:00:00 AM,28,20,0,0,11,low
1:15:00 AM,28,11,4,1,22,normal
1:30:00 AM,28,15,2,0,18,normal
1:45:00 AM,28,16,3,0,34,normal
2:00:00 AM,28,11,2,0,18,normal
2:15:00 AM,28,17,4,1,38,normal
2:30:00 AM,28,20,4,1,28,normal
2:45:00 AM,28,19,0,1,37,normal
3:00:00 AM,28,10,2,1,34,normal
3:15:00 AM,28,19,0,0,17,normal
3:30:00 AM,28,15,0,0,30,normal
3:45:00 AM,28,10,2,0,31,normal
4:00:00 AM,28,18,3,0,17,normal
4:15:00 AM,28,97,22,4,18,normal
4:30:00 AM,28,111,12,9,17,normal
4:45:00 AM,28,108,10,5,17,normal
5:00:00 AM,28,74,24,10,20,normal
5:15:00 AM,28,114,4,8,20,normal
5:30:00 AM,28,91,16,5,11,normal
5:45:00 AM,28,66,3,9,19,normal
6:00:00 AM,28,104,32,23,5,normal
6:15:00 AM,28,128,18,31,3,heavy
6:30:00 AM,28,127,24,27,0,heavy
6:45:00 AM,28,130,31,22,0,heavy
7:00:00 AM,28,108,13,38,1,high
7:15:00 AM,28,116,22,37,2,heavy
7:30:00 AM,28,143,28,27,4,heavy
7:45:00 AM,28,118,32,21,5,heavy
8:00:00 AM,28,121,35,32,0,heavy
8:15:00 AM,28,109,28,39,2,heavy
8:30:00 AM,28,135,11,23,5,heavy
8:45:00 AM,28,100,30,29,2,high
9:00:00 AM,28,138,32,26,4,heavy
9:15:00 AM,28,29,9,21,23,normal
9:30:00 AM,28,36,17,7,30,normal
9:45:00 AM,28,42,9,37,28,high
10:00:00 AM,28,80,6,12,6,low
10:15:00 AM,28,37,21,28,6,normal
10:30:00 AM,28,44,17,27,30,high
10:45:00 AM,28,25,12,13,5,low
11:00:00 AM,28,36,9,9,30,normal
11:15:00 AM,28,63,7,10,29,normal
11:30:00 AM,28,20,5,13,22,normal
11:45:00 AM,28,53,8,6,23,normal
12:00:00 PM,28,41,7,5,26,normal
12:15:00 PM,28,36,9,13,29,normal
12:30:00 PM,28,65,10,8,22,normal
12:45:00 PM,28,55,6,5,27,normal
1:00:00 PM,28,63,8,15,30,high
1:15:00 PM,28,19,26,32,18,normal
1:30:00 PM,28,84,11,11,9,normal
1:45:00 PM,28,110,23,34,9,heavy
2:00:00 PM,28,46,20,18,5,normal
2:15:00 PM,28,67,12,10,20,normal
2:30:00 PM,28,42,25,20,19,normal
2:45:00 PM,28,87,17,18,6,normal
3:00:00 PM,28,45,24,31,11,normal
3:15:00 PM,28,80,26,35,6,high
3:30:00 PM,28,83,18,6,15,normal
3:45:00 PM,28,68,19,15,11,normal
4:00:00 PM,28,101,37,48,9,heavy
4:15:00 PM,28,149,32,29,10,heavy
4:30:00 PM,28,136,21,33,9,heavy
4:45:00 PM,28,105,20,23,7,normal
5:00:00 PM,28,125,12,20,8,normal
5:15:00 PM,28,125,14,26,5,heavy
5:30:00 PM,28,118,28,23,8,heavy
5:45:00 PM,28,114,32,45,6,heavy
6:00:00 PM,28,123,37,46,8,heavy
6:15:00 PM,28,115,23,22,7,normal
6:30:00 PM,28,111,25,35,10,heavy
6:45:00 PM,28,66,8,11,9,low
7:00:00 PM,28,103,12,17,23,high
7:15:00 PM,28,94,14,14,24,high
7:30:00 PM,28,105,23,15,18,normal
7:45:00 PM,28,53,22,14,35,high
8:00:00 PM,28,74,10,12,32,high
8:15:00 PM,28,71,24,15,26,high
8:30:00 PM,28,61,21,15,32,high
8:45:00 PM,28,101,25,18,8,normal
9:00:00 PM,28,104,22,10,14,normal
9:15:00 PM,28,79,20,15,18,normal
9:30:00 PM,28,70,20,11,14,normal
9:45:00 PM,28,74,16,14,34,high
10:00:00 PM,28,20,5,0,21,normal
10:15:00 PM,28,16,0,0,36,normal
10:30:00 PM,28,14,3,0,20,normal
10:45:00 PM,28,14,1,1,30,normal
11:00:00 PM,28,17,0,1,12,low
11:15:00 PM,28,14,0,0,14,normal
11:30:00 PM,28,18,5,0,40,normal
11:45:00 PM,28,17,2,0,18,normal
12:00:00 AM,29,14,1,1,35,normal
12:15:00 AM,29,14,2,1,26,normal
12:30:00 AM,29,16,0,1,37,normal
12:45:00 AM,29,14,4,1,32,normal
1:00:00 AM,29,19,5,0,12,low
1:15:00 AM,29,11,0,1,31,normal
1:30:00 AM,29,12,0,0,32,normal
1:45:00 AM,29,12,3,0,32,normal
2:00:00 AM,29,18,4,1,31,normal
2:15:00 AM,29,17,4,1,20,normal
2:30:00 AM,29,17,0,0,22,normal
2:45:00 AM,29,19,2,1,12,low
3:00:00 AM,29,18,2,1,19,normal
3:15:00 AM,29,19,5,0,26,normal
3:30:00 AM,29,19,5,1,35,normal
3:45:00 AM,29,18,0,0,20,normal
4:00:00 AM,29,16,0,0,30,normal
4:15:00 AM,29,114,30,9,7,normal
4:30:00 AM,29,102,17,2,14,normal
4:45:00 AM,29,55,4,7,13,normal
5:00:00 AM,29,82,2,4,14,normal
5:15:00 AM,29,66,16,9,19,normal
5:30:00 AM,29,86,5,1,13,normal
5:45:00 AM,29,108,24,2,19,normal
6:00:00 AM,29,112,30,26,0,heavy
6:15:00 AM,29,147,31,46,0,heavy
6:30:00 AM,29,116,20,40,2,heavy
6:45:00 AM,29,138,13,21,5,heavy
7:00:00 AM,29,132,25,40,2,heavy
7:15:00 AM,29,124,14,31,4,heavy
7:30:00 AM,29,106,27,25,1,normal
7:45:00 AM,29,104,24,29,5,high
8:00:00 AM,29,140,31,21,4,heavy
8:15:00 AM,29,121,35,37,3,heavy
8:30:00 AM,29,135,23,37,5,heavy
8:45:00 AM,29,149,20,30,5,heavy
9:00:00 AM,29,117,14,39,0,heavy
9:15:00 AM,29,39,8,23,13,normal
9:30:00 AM,29,40,14,18,21,normal
9:45:00 AM,29,49,1,35,18,normal
10:00:00 AM,29,38,12,35,25,normal
10:15:00 AM,29,26,15,25,6,normal
10:30:00 AM,29,93,14,10,25,high
10:45:00 AM,29,54,24,37,20,high
11:00:00 AM,29,32,6,10,23,normal
11:15:00 AM,29,43,7,12,23,normal
11:30:00 AM,29,23,6,15,20,normal
11:45:00 AM,29,26,5,8,25,normal
12:00:00 PM,29,55,7,8,27,normal
12:15:00 PM,29,70,10,8,25,high
12:30:00 PM,29,66,10,3,29,normal
12:45:00 PM,29,66,7,15,26,high
1:00:00 PM,29,46,6,7,21,normal
1:15:00 PM,29,47,26,6,20,normal
1:30:00 PM,29,75,20,7,11,normal
1:45:00 PM,29,76,29,15,19,normal
2:00:00 PM,29,56,14,38,12,high
2:15:00 PM,29,19,26,36,17,normal
2:30:00 PM,29,29,18,10,9,low
2:45:00 PM,29,15,12,18,15,normal
3:00:00 PM,29,53,27,27,17,high
3:15:00 PM,29,95,22,28,9,high
3:30:00 PM,29,27,27,32,10,normal
3:45:00 PM,29,68,28,31,15,high
4:00:00 PM,29,120,14,25,8,normal
4:15:00 PM,29,144,28,24,8,heavy
4:30:00 PM,29,112,31,43,8,heavy
4:45:00 PM,29,149,28,20,10,heavy
5:00:00 PM,29,131,29,34,8,heavy
5:15:00 PM,29,104,31,41,9,heavy
5:30:00 PM,29,141,30,27,7,heavy
5:45:00 PM,29,117,10,47,9,heavy
6:00:00 PM,29,112,13,37,6,heavy
6:15:00 PM,29,127,40,39,8,heavy
6:30:00 PM,29,131,15,31,6,heavy
6:45:00 PM,29,66,8,10,11,low
